transaction_id,cust_id,trans_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,Date
95453236565,268356,05-09-2012,1,2,2,818,171.78,1807.78,e-Shop,5-9-2021
94947076836,269175,05-09-2012,10,6,2,715,150.15,1580.15,e-Shop,5-9-2021
78171531263,271614,05-09-2012,4,2,2,1275,267.75,2817.75,MBR,5-9-2021
79955170058,269940,05-09-2012,10,6,5,964,506.1,5326.1,e-Shop,5-9-2021
75039992579,266814,05-09-2012,12,6,3,348,109.62,1153.62,e-Shop,5-9-2021
69213564404,268765,05-09-2012,10,3,4,1278,536.76,5648.76,e-Shop,5-9-2021
87391899640,272339,05-09-2012,7,5,3,977,307.755,3238.755,Flagship store,5-9-2021
45109046242,270093,05-08-2012,3,2,2,617,129.57,1363.57,e-Shop,5-8-2021
3689804153,270484,05-08-2012,8,3,2,760,159.6,1679.6,Flagship store,5-8-2021
45861554604,270386,05-08-2012,9,3,-1,-868,91.14,-959.14,MBR,5-8-2021
42273617870,272479,05-08-2012,2,6,4,1309,549.78,5785.78,Flagship store,5-8-2021
47031478016,268901,05-08-2012,4,4,3,823,259.245,2728.245,e-Shop,5-8-2021
19234887437,270290,05-08-2012,12,6,2,1385,290.85,3060.85,e-Shop,5-8-2021
48405072417,273485,05-08-2012,9,3,1,493,51.765,544.765,Flagship store,5-8-2021
60488411526,268558,05-08-2012,8,3,4,385,161.7,1701.7,Flagship store,5-8-2021
39187532696,268290,05-08-2012,6,5,2,629,132.09,1390.09,e-Shop,5-8-2021
4526631155,274521,05-08-2012,6,5,4,370,155.4,1635.4,e-Shop,5-8-2021
3748265983,274295,05-08-2012,12,6,3,1448,456.12,4800.12,MBR,5-8-2021
21459715581,269965,05-08-2012,11,5,3,377,118.755,1249.755,TeleShop,5-8-2021
1177826790,273516,05-08-2012,10,5,5,1251,656.775,6911.775,MBR,5-8-2021
39926598925,274833,05-08-2012,4,2,1,666,69.93,735.93,TeleShop,5-8-2021
49654062912,272741,05-08-2012,6,5,3,694,218.61,2300.61,TeleShop,5-8-2021
84692214766,267806,05-08-2012,1,4,4,1498,629.16,6621.16,Flagship store,5-8-2021
72773890142,268660,05-08-2012,5,3,5,1043,547.575,5762.575,e-Shop,5-8-2021
91719081350,267117,05-08-2012,1,2,5,1232,646.8,6806.8,MBR,5-8-2021
94347435336,267058,05-08-2012,1,4,5,568,298.2,3138.2,MBR,5-8-2021
77461976216,274786,05-08-2012,4,2,5,1086,570.15,6000.15,e-Shop,5-8-2021
68658514751,267248,05-08-2012,9,3,2,277,58.17,612.17,Flagship store,5-8-2021
84028407922,270544,05-08-2012,4,4,4,824,346.08,3642.08,Flagship store,5-8-2021
85226299454,267771,05-08-2012,10,3,4,736,309.12,3253.12,e-Shop,5-8-2021
94944235196,273829,05-08-2012,10,6,1,600,63,663,Flagship store,5-8-2021
83272135212,269483,05-08-2012,3,2,2,130,27.3,287.3,MBR,5-8-2021
70460239044,271768,05-08-2012,11,5,4,905,380.1,4000.1,Flagship store,5-8-2021
90759569714,271924,05-08-2012,3,2,2,647,135.87,1429.87,e-Shop,5-8-2021
69079606871,268395,05-08-2012,1,2,3,220,69.3,729.3,e-Shop,5-8-2021
30402359089,270541,05-07-2012,3,2,1,795,83.475,878.475,TeleShop,5-7-2021
24204896486,267508,05-07-2012,12,6,3,434,136.71,1438.71,e-Shop,5-7-2021
22412794100,273450,05-07-2012,12,6,1,1389,145.845,1534.845,TeleShop,5-7-2021
26751966025,274427,05-07-2012,1,1,2,761,159.81,1681.81,Flagship store,5-7-2021
40002877944,274008,05-07-2012,12,5,2,1070,224.7,2364.7,e-Shop,5-7-2021
24088543226,272055,05-07-2012,10,6,2,1310,275.1,2895.1,e-Shop,5-7-2021
9110161727,269480,05-07-2012,11,6,5,1203,631.575,6646.575,e-Shop,5-7-2021
10050013657,268886,05-07-2012,11,6,5,85,44.625,469.625,Flagship store,5-7-2021
27307867365,274370,05-07-2012,9,3,4,1397,586.74,6174.74,e-Shop,5-7-2021
34439878499,274590,05-07-2012,10,6,5,188,98.7,1038.7,TeleShop,5-7-2021
27965319341,273215,05-07-2012,4,1,3,1232,388.08,4084.08,e-Shop,5-7-2021
49064259301,274551,05-07-2012,4,2,4,1293,543.06,5715.06,Flagship store,5-7-2021
46724350068,271225,05-07-2012,12,6,5,141,74.025,779.025,e-Shop,5-7-2021
29103968287,267538,05-07-2012,9,3,2,153,32.13,338.13,TeleShop,5-7-2021
54037981023,274593,05-07-2012,10,3,5,1276,669.9,7049.9,e-Shop,5-7-2021
28025714196,273850,05-07-2012,9,3,1,813,85.365,898.365,MBR,5-7-2021
71335886700,269005,05-07-2012,2,6,1,784,82.32,866.32,TeleShop,5-7-2021
97154058349,269884,05-07-2012,3,1,-5,-1162,610.05,-6420.05,TeleShop,5-7-2021
78580512711,267072,05-07-2012,10,6,1,881,92.505,973.505,Flagship store,5-7-2021
82489678825,269362,05-07-2012,4,1,4,634,266.28,2802.28,MBR,5-7-2021
95071975814,273080,05-07-2012,8,3,1,777,81.585,858.585,Flagship store,5-7-2021
77601934444,272144,05-07-2012,5,3,5,1202,631.05,6641.05,e-Shop,5-7-2021
94290593121,272653,05-07-2012,2,6,1,396,41.58,437.58,Flagship store,5-7-2021
76568032808,269300,05-07-2012,7,5,4,1232,517.44,5445.44,TeleShop,5-7-2021
98979750666,266920,05-07-2012,11,6,4,497,208.74,2196.74,Flagship store,5-7-2021
69484771859,270225,05-07-2012,2,6,4,206,86.52,910.52,e-Shop,5-7-2021
65328000122,271375,05-07-2012,10,6,2,838,175.98,1851.98,e-Shop,5-7-2021
69012999167,273313,05-07-2012,4,3,1,1001,105.105,1106.105,TeleShop,5-7-2021
71599841046,266864,05-07-2012,1,2,5,595,312.375,3287.375,e-Shop,5-7-2021
86279256236,269015,05-07-2012,10,6,-3,-173,54.495,-573.495,e-Shop,5-7-2021
72648730581,269057,05-07-2012,5,3,4,615,258.3,2718.3,TeleShop,5-7-2021
8598284120,268628,05-06-2012,4,2,5,615,322.875,3397.875,e-Shop,5-6-2021
39614099257,270543,05-06-2012,3,2,5,358,187.95,1977.95,Flagship store,5-6-2021
21800396193,272207,05-06-2012,1,2,1,604,63.42,667.42,MBR,5-6-2021
5374669897,267326,05-06-2012,11,6,5,1468,770.7,8110.7,Flagship store,5-6-2021
20009614379,269805,05-06-2012,3,1,1,306,32.13,338.13,Flagship store,5-6-2021
12270346585,273896,05-06-2012,3,1,1,871,91.455,962.455,e-Shop,5-6-2021
11593079001,267424,05-06-2012,7,5,1,1043,109.515,1152.515,Flagship store,5-6-2021
51553443902,269297,05-06-2012,4,3,1,367,38.535,405.535,e-Shop,5-6-2021
32872574531,267182,05-06-2012,12,6,2,351,73.71,775.71,e-Shop,5-6-2021
13561585272,272766,05-06-2012,2,6,1,1000,105,1105,e-Shop,5-6-2021
49474470625,270561,05-06-2012,10,3,3,674,212.31,2234.31,e-Shop,5-6-2021
44181889324,266827,05-06-2012,11,6,2,986,207.06,2179.06,e-Shop,5-6-2021
90795651163,272915,05-06-2012,12,6,3,713,224.595,2363.595,e-Shop,5-6-2021
66417417631,270657,05-06-2012,3,1,-1,-308,32.34,-340.34,e-Shop,5-6-2021
74513865735,274138,05-06-2012,10,3,2,357,74.97,788.97,MBR,5-6-2021
86774049118,267895,05-06-2012,10,6,2,432,90.72,954.72,MBR,5-6-2021
82653956362,269235,05-06-2012,10,6,1,661,69.405,730.405,e-Shop,5-6-2021
96115008851,271018,05-06-2012,6,5,4,1104,463.68,4879.68,Flagship store,5-6-2021
78360630562,269841,05-06-2012,10,5,3,846,266.49,2804.49,MBR,5-6-2021
87909554781,268301,05-06-2012,10,3,3,620,195.3,2055.3,Flagship store,5-6-2021
53037239816,270850,05-05-2012,4,3,2,340,71.4,751.4,e-Shop,5-5-2021
4544921967,268597,05-05-2012,12,5,1,1427,149.835,1576.835,TeleShop,5-5-2021
33846353056,275090,05-05-2012,4,1,5,681,357.525,3762.525,TeleShop,5-5-2021
55049742964,272336,05-05-2012,6,5,2,1270,266.7,2806.7,MBR,5-5-2021
38374642212,267683,05-05-2012,1,1,-4,-169,70.98,-746.98,e-Shop,5-5-2021
31645886258,272438,05-05-2012,12,5,3,592,186.48,1962.48,Flagship store,5-5-2021
11873512081,267528,05-05-2012,11,6,4,1423,597.66,6289.66,MBR,5-5-2021
12073957250,274881,05-05-2012,12,5,5,406,213.15,2243.15,Flagship store,5-5-2021
95214378217,270583,05-05-2012,10,3,4,1394,585.48,6161.48,e-Shop,5-5-2021
68843271481,269441,05-05-2012,2,6,5,405,212.625,2237.625,TeleShop,5-5-2021
78258383699,272951,05-05-2012,11,6,-3,-914,287.91,-3029.91,Flagship store,5-5-2021
95893265656,274509,05-05-2012,7,5,5,196,102.9,1082.9,e-Shop,5-5-2021
77330480294,274534,05-05-2012,1,1,-3,-1285,404.775,-4259.775,e-Shop,5-5-2021
71226432961,273606,05-05-2012,4,1,4,467,196.14,2064.14,e-Shop,5-5-2021
70555987621,275249,05-05-2012,9,3,1,774,81.27,855.27,e-Shop,5-5-2021
77916821880,266960,05-05-2012,4,3,4,365,153.3,1613.3,TeleShop,5-5-2021
61459538667,273536,05-04-2012,8,3,1,556,58.38,614.38,TeleShop,5-4-2021
17363827295,271457,05-04-2012,10,3,5,1074,563.85,5933.85,e-Shop,5-4-2021
16090429609,271816,05-04-2012,4,3,2,898,188.58,1984.58,TeleShop,5-4-2021
18267960473,270443,05-04-2012,10,3,1,1399,146.895,1545.895,TeleShop,5-4-2021
54375738843,270852,05-04-2012,1,2,3,1251,394.065,4147.065,TeleShop,5-4-2021
55039944588,273840,05-04-2012,10,6,1,1300,136.5,1436.5,MBR,5-4-2021
23718339061,270188,05-04-2012,1,4,3,1273,400.995,4219.995,e-Shop,5-4-2021
58912077171,273555,05-04-2012,11,5,1,615,64.575,679.575,TeleShop,5-4-2021
42609847505,270619,05-04-2012,9,3,2,576,120.96,1272.96,e-Shop,5-4-2021
26988013774,268823,05-04-2012,3,2,3,822,258.93,2724.93,e-Shop,5-4-2021
27657088159,272017,05-04-2012,3,2,4,990,415.8,4375.8,Flagship store,5-4-2021
62011028094,273385,05-04-2012,9,3,3,607,191.205,2012.205,Flagship store,5-4-2021
2032058518,266841,05-04-2012,4,4,4,304,127.68,1343.68,TeleShop,5-4-2021
47821685639,268854,05-04-2012,1,2,1,422,44.31,466.31,e-Shop,5-4-2021
62028528979,271302,05-04-2012,3,5,-5,-1387,728.175,-7663.175,e-Shop,5-4-2021
61940240426,267955,05-04-2012,10,5,5,1164,611.1,6431.1,e-Shop,5-4-2021
71841134322,268906,05-04-2012,6,5,-1,-940,98.7,-1038.7,MBR,5-4-2021
84588994340,268714,05-04-2012,3,2,3,1413,445.095,4684.095,e-Shop,5-4-2021
82546564782,268106,05-04-2012,3,2,3,797,251.055,2642.055,TeleShop,5-4-2021
89669434473,267053,05-04-2012,11,5,3,374,117.81,1239.81,e-Shop,5-4-2021
69121545334,275237,05-04-2012,10,5,-1,-1294,135.87,-1429.87,Flagship store,5-4-2021
69994723675,275031,05-04-2012,10,5,-2,-1079,226.59,-2384.59,Flagship store,5-4-2021
92417894916,274863,05-04-2012,4,2,1,673,70.665,743.665,e-Shop,5-4-2021
77330480294,274534,05-04-2012,1,1,3,1285,404.775,4259.775,e-Shop,5-4-2021
87660652341,267224,05-04-2012,8,3,-5,-125,65.625,-690.625,e-Shop,5-4-2021
80864920255,270542,05-04-2012,3,1,3,718,226.17,2380.17,TeleShop,5-4-2021
65643626293,271431,05-04-2012,1,2,4,473,198.66,2090.66,MBR,5-4-2021
98337096209,271459,05-04-2012,5,3,5,1339,702.975,7397.975,TeleShop,5-4-2021
57123810351,267851,05-03-2012,3,2,3,504,158.76,1670.76,Flagship store,5-3-2021
4940101790,274703,05-03-2012,4,3,4,992,416.64,4384.64,e-Shop,5-3-2021
36870930708,274000,05-03-2012,9,3,1,489,51.345,540.345,TeleShop,5-3-2021
55418525944,268936,05-03-2012,2,6,-3,-281,88.515,-931.515,e-Shop,5-3-2021
28798370237,268223,05-03-2012,9,3,4,925,388.5,4088.5,Flagship store,5-3-2021
36102750103,268498,05-03-2012,1,1,1,780,81.9,861.9,e-Shop,5-3-2021
7530110873,271131,05-03-2012,5,3,2,1081,227.01,2389.01,TeleShop,5-3-2021
29740339278,273329,05-03-2012,4,1,2,644,135.24,1423.24,MBR,5-3-2021
6539114908,271079,05-03-2012,8,3,3,414,130.41,1372.41,TeleShop,5-3-2021
69055776079,270472,05-03-2012,10,5,1,1290,135.45,1425.45,e-Shop,5-3-2021
65490179412,271281,05-03-2012,4,4,1,1002,105.21,1107.21,TeleShop,5-3-2021
84815313525,274198,05-03-2012,6,5,-5,-246,129.15,-1359.15,e-Shop,5-3-2021
86241605018,270450,05-03-2012,12,6,1,1013,106.365,1119.365,TeleShop,5-3-2021
52050108321,269941,05-02-2012,9,3,4,103,43.26,455.26,TeleShop,5-2-2021
30013801764,269953,05-02-2012,4,4,3,676,212.94,2240.94,e-Shop,5-2-2021
46385401052,273914,05-02-2012,10,6,3,385,121.275,1276.275,MBR,5-2-2021
26865110418,272461,05-02-2012,9,3,5,496,260.4,2740.4,MBR,5-2-2021
6172393245,268393,05-02-2012,10,5,5,136,71.4,751.4,Flagship store,5-2-2021
4392451884,273194,05-02-2012,7,5,4,767,322.14,3390.14,TeleShop,5-2-2021
56513839860,271816,05-02-2012,3,5,5,187,98.175,1033.175,MBR,5-2-2021
34002262063,270347,05-02-2012,1,2,3,504,158.76,1670.76,e-Shop,5-2-2021
49624003905,267934,05-02-2012,8,3,1,915,96.075,1011.075,e-Shop,5-2-2021
37594735959,272813,05-02-2012,11,5,4,774,325.08,3421.08,e-Shop,5-2-2021
36365087113,267439,05-02-2012,4,4,5,1318,691.95,7281.95,TeleShop,5-2-2021
2221005425,272202,05-02-2012,10,3,-4,-812,341.04,-3589.04,e-Shop,5-2-2021
94361578401,273645,05-02-2012,1,1,1,140,14.7,154.7,e-Shop,5-2-2021
96671385353,267547,05-02-2012,1,4,4,90,37.8,397.8,e-Shop,5-2-2021
95952939896,270547,05-02-2012,4,3,5,510,267.75,2817.75,TeleShop,5-2-2021
71000427358,269372,05-02-2012,2,6,-4,-761,319.62,-3363.62,MBR,5-2-2021
91750302357,271729,05-02-2012,2,6,4,964,404.88,4260.88,MBR,5-2-2021
67959834616,270636,05-02-2012,12,6,4,742,311.64,3279.64,MBR,5-2-2021
64687419150,271805,05-02-2012,4,3,2,1284,269.64,2837.64,TeleShop,5-2-2021
71841134322,268906,05-02-2012,6,5,-1,-940,98.7,-1038.7,MBR,5-2-2021
99343674464,273828,05-02-2012,11,5,2,668,140.28,1476.28,Flagship store,5-2-2021
86279256236,269015,05-02-2012,10,6,3,173,54.495,573.495,e-Shop,5-2-2021
85157914087,273442,05-02-2012,3,2,2,1333,279.93,2945.93,e-Shop,5-2-2021
78258383699,272951,05-02-2012,11,6,3,914,287.91,3029.91,Flagship store,5-2-2021
84589683128,272442,05-02-2012,6,5,1,214,22.47,236.47,MBR,5-2-2021
12093173631,268578,05-01-2012,10,3,5,1064,558.6,5878.6,TeleShop,5-1-2021
926053828,271302,05-01-2012,12,5,2,255,53.55,563.55,e-Shop,5-1-2021
45861554604,270386,05-01-2012,9,3,1,868,91.14,959.14,MBR,5-1-2021
8251879471,273588,05-01-2012,11,5,3,526,165.69,1743.69,TeleShop,5-1-2021
56474634915,272596,05-01-2012,1,1,1,468,49.14,517.14,Flagship store,5-1-2021
8435560843,273888,05-01-2012,10,6,3,215,67.725,712.725,e-Shop,5-1-2021
25033642501,272535,05-01-2012,4,2,3,221,69.615,732.615,e-Shop,5-1-2021
34131539104,269564,05-01-2012,9,3,3,256,80.64,848.64,MBR,5-1-2021
72498209486,266999,05-01-2012,4,3,3,161,50.715,533.715,Flagship store,5-1-2021
97154058349,269884,05-01-2012,3,1,5,1162,610.05,6420.05,TeleShop,5-1-2021
74509240633,273329,05-01-2012,10,6,1,1034,108.57,1142.57,MBR,5-1-2021
90653829850,271302,05-01-2012,10,5,3,592,186.48,1962.48,MBR,5-1-2021
69862876511,272341,05-01-2012,1,2,-3,-1182,372.33,-3918.33,e-Shop,5-1-2021
68439247446,274537,05-01-2012,6,5,4,832,349.44,3677.44,TeleShop,5-1-2021
65394407875,267014,05-01-2012,3,5,3,1169,368.235,3875.235,MBR,5-1-2021
18972123740,273371,4-30-2012,3,5,5,381,200.025,2105.025,MBR,4-30-2021
60938752097,270856,4-30-2012,11,5,-1,-1360,142.8,-1502.8,TeleShop,4-30-2021
61078961855,269328,4-30-2012,11,6,3,658,207.27,2181.27,MBR,4-30-2021
25427045927,269794,4-30-2012,6,5,4,780,327.6,3447.6,e-Shop,4-30-2021
54592658329,271832,4-30-2012,11,5,2,1079,226.59,2384.59,e-Shop,4-30-2021
35178442274,269148,4-30-2012,12,6,4,890,373.8,3933.8,Flagship store,4-30-2021
45292796758,273740,4-30-2012,10,3,3,871,274.365,2887.365,e-Shop,4-30-2021
35565045609,269261,4-30-2012,1,4,1,1304,136.92,1440.92,TeleShop,4-30-2021
37410653457,274979,4-30-2012,9,3,2,1495,313.95,3303.95,MBR,4-30-2021
55527114229,268379,4-30-2012,8,3,5,1027,539.175,5674.175,Flagship store,4-30-2021
25636082444,273684,4-30-2012,1,4,1,1382,145.11,1527.11,e-Shop,4-30-2021
53655014121,268193,4-30-2012,11,5,2,1135,238.35,2508.35,e-Shop,4-30-2021
43073113246,270718,4-30-2012,2,6,1,1167,122.535,1289.535,Flagship store,4-30-2021
14228301779,273977,4-30-2012,8,3,5,476,249.9,2629.9,e-Shop,4-30-2021
7957444050,270617,4-30-2012,4,2,4,1331,559.02,5883.02,TeleShop,4-30-2021
2424232324,274701,4-30-2012,4,4,1,863,90.615,953.615,e-Shop,4-30-2021
69839459984,269119,4-30-2012,4,2,4,359,150.78,1586.78,e-Shop,4-30-2021
87175687386,272870,4-30-2012,4,4,1,174,18.27,192.27,TeleShop,4-30-2021
79742708272,271988,4-30-2012,3,2,1,496,52.08,548.08,e-Shop,4-30-2021
64009165017,272568,4-30-2012,2,6,4,859,360.78,3796.78,TeleShop,4-30-2021
93875861406,273828,4-30-2012,4,4,3,489,154.035,1621.035,TeleShop,4-30-2021
73857754246,271210,4-30-2012,10,5,1,442,46.41,488.41,Flagship store,4-30-2021
92433082888,267196,4-30-2012,2,6,1,1207,126.735,1333.735,e-Shop,4-30-2021
93870827546,271558,4-30-2012,4,2,4,552,231.84,2439.84,MBR,4-30-2021
45183867648,270696,4-29-2012,12,6,1,516,54.18,570.18,MBR,4-29-2021
49732367482,272765,4-29-2012,6,5,3,669,210.735,2217.735,e-Shop,4-29-2021
24878234347,271351,4-29-2012,2,6,-3,-1451,457.065,-4810.065,e-Shop,4-29-2021
4312735499,272225,4-29-2012,3,2,5,262,137.55,1447.55,Flagship store,4-29-2021
38880008069,270944,4-29-2012,9,3,1,572,60.06,632.06,e-Shop,4-29-2021
6409679426,267504,4-29-2012,3,2,1,70,7.35,77.35,TeleShop,4-29-2021
55677631808,270033,4-29-2012,9,3,1,1164,122.22,1286.22,Flagship store,4-29-2021
34491201744,274412,4-29-2012,4,2,1,125,13.125,138.125,MBR,4-29-2021
8436446425,267210,4-29-2012,4,1,3,1318,415.17,4369.17,MBR,4-29-2021
50028385497,270631,4-29-2012,11,5,3,210,66.15,696.15,Flagship store,4-29-2021
71483860539,267895,4-29-2012,3,1,3,1335,420.525,4425.525,e-Shop,4-29-2021
95986826155,271721,4-29-2012,4,2,5,438,229.95,2419.95,e-Shop,4-29-2021
66417417631,270657,4-29-2012,3,1,1,308,32.34,340.34,e-Shop,4-29-2021
83689887887,268048,4-29-2012,4,2,2,1422,298.62,3142.62,e-Shop,4-29-2021
78625328729,271731,4-29-2012,10,3,5,1320,693,7293,TeleShop,4-29-2021
68538273017,270581,4-29-2012,7,5,4,580,243.6,2563.6,MBR,4-29-2021
87660652341,267224,4-29-2012,8,3,5,125,65.625,690.625,e-Shop,4-29-2021
71841134322,268906,4-29-2012,6,5,1,940,98.7,1038.7,MBR,4-29-2021
86704477451,267565,4-29-2012,12,6,2,1450,304.5,3204.5,MBR,4-29-2021
2221005425,272202,4-28-2012,10,3,4,812,341.04,3589.04,e-Shop,4-28-2021
18469937561,274689,4-28-2012,6,5,3,471,148.365,1561.365,e-Shop,4-28-2021
45961769112,274942,4-28-2012,10,6,1,1193,125.265,1318.265,MBR,4-28-2021
52402327469,271651,4-28-2012,10,6,2,561,117.81,1239.81,TeleShop,4-28-2021
26892861932,272463,4-28-2012,9,3,1,889,93.345,982.345,TeleShop,4-28-2021
21691199675,273527,4-28-2012,3,2,4,764,320.88,3376.88,e-Shop,4-28-2021
28128409601,267377,4-28-2012,3,5,4,786,330.12,3474.12,MBR,4-28-2021
45007100620,272525,4-28-2012,6,5,4,1143,480.06,5052.06,e-Shop,4-28-2021
24279585107,269979,4-28-2012,4,2,3,1440,453.6,4773.6,e-Shop,4-28-2021
39326032185,273906,4-28-2012,10,3,5,1160,609,6409,e-Shop,4-28-2021
10136746155,268199,4-28-2012,12,5,1,551,57.855,608.855,TeleShop,4-28-2021
52184672905,269096,4-28-2012,9,3,2,1454,305.34,3213.34,e-Shop,4-28-2021
57071642940,271281,4-28-2012,1,1,5,75,39.375,414.375,MBR,4-28-2021
63074396048,270333,4-28-2012,4,2,3,230,72.45,762.45,e-Shop,4-28-2021
11423789552,273213,4-28-2012,11,5,5,645,338.625,3563.625,e-Shop,4-28-2021
97108024602,270912,4-28-2012,4,2,2,209,43.89,461.89,TeleShop,4-28-2021
84170497521,272002,4-28-2012,12,5,5,1456,764.4,8044.4,TeleShop,4-28-2021
72070489977,269805,4-28-2012,4,3,1,79,8.295,87.295,Flagship store,4-28-2021
69312633535,270955,4-28-2012,9,3,3,1174,369.81,3891.81,e-Shop,4-28-2021
69121545334,275237,4-28-2012,10,5,1,1294,135.87,1429.87,Flagship store,4-28-2021
98042360661,267631,4-28-2012,3,5,1,135,14.175,149.175,MBR,4-28-2021
96272226619,267099,4-28-2012,2,6,-3,-495,155.925,-1640.925,Flagship store,4-28-2021
94182357134,272566,4-28-2012,8,3,2,1206,253.26,2665.26,MBR,4-28-2021
79283624110,267934,4-28-2012,4,4,2,415,87.15,917.15,e-Shop,4-28-2021
86752976508,274445,4-28-2012,4,3,5,383,201.075,2116.075,e-Shop,4-28-2021
36644095512,274042,4-27-2012,10,6,5,969,508.725,5353.725,TeleShop,4-27-2021
17345154503,270457,4-27-2012,1,1,5,832,436.8,4596.8,TeleShop,4-27-2021
7432831058,267439,4-27-2012,4,2,2,274,57.54,605.54,MBR,4-27-2021
49268583940,272098,4-27-2012,1,1,1,678,71.19,749.19,MBR,4-27-2021
36236260389,271351,4-27-2012,4,1,3,749,235.935,2482.935,e-Shop,4-27-2021
10986253550,267163,4-27-2012,3,2,2,1191,250.11,2632.11,Flagship store,4-27-2021
50149724397,271179,4-27-2012,9,3,2,990,207.9,2187.9,MBR,4-27-2021
52729595386,269095,4-27-2012,10,6,1,634,66.57,700.57,e-Shop,4-27-2021
57473620758,270799,4-27-2012,3,1,1,981,103.005,1084.005,MBR,4-27-2021
44016331022,269430,4-27-2012,4,1,1,100,10.5,110.5,e-Shop,4-27-2021
6099396085,273355,4-27-2012,3,1,3,122,38.43,404.43,e-Shop,4-27-2021
63456519020,267324,4-27-2012,11,5,5,787,413.175,4348.175,TeleShop,4-27-2021
96003260550,273290,4-27-2012,1,2,1,554,58.17,612.17,MBR,4-27-2021
93408630572,274780,4-27-2012,1,4,4,1259,528.78,5564.78,e-Shop,4-27-2021
83504060503,266900,4-27-2012,3,1,4,158,66.36,698.36,e-Shop,4-27-2021
92571455811,271172,4-27-2012,10,6,-4,-845,354.9,-3734.9,e-Shop,4-27-2021
84815313525,274198,4-27-2012,6,5,5,246,129.15,1359.15,e-Shop,4-27-2021
74577962942,272987,4-27-2012,4,1,3,1144,360.36,3792.36,MBR,4-27-2021
69994723675,275031,4-27-2012,10,5,2,1079,226.59,2384.59,Flagship store,4-27-2021
76599479200,273554,4-27-2012,2,6,1,735,77.175,812.175,Flagship store,4-27-2021
70334639946,272622,4-27-2012,4,1,2,609,127.89,1345.89,MBR,4-27-2021
80494053326,269514,4-27-2012,1,1,-1,-877,92.085,-969.085,e-Shop,4-27-2021
76431731284,267662,4-27-2012,3,5,4,102,42.84,450.84,e-Shop,4-27-2021
31452194445,273714,4-26-2012,4,3,1,643,67.515,710.515,e-Shop,4-26-2021
62028528979,271302,4-26-2012,3,5,5,1387,728.175,7663.175,e-Shop,4-26-2021
4344587823,269717,4-26-2012,12,5,3,580,182.7,1922.7,Flagship store,4-26-2021
38374642212,267683,4-26-2012,1,1,4,169,70.98,746.98,e-Shop,4-26-2021
9686635486,274192,4-26-2012,9,3,5,318,166.95,1756.95,Flagship store,4-26-2021
24878234347,271351,4-26-2012,2,6,3,1451,457.065,4810.065,e-Shop,4-26-2021
58532659278,273258,4-26-2012,3,2,-1,-339,35.595,-374.595,e-Shop,4-26-2021
61384349252,272783,4-26-2012,12,5,3,1102,347.13,3653.13,TeleShop,4-26-2021
57732527457,267345,4-26-2012,4,3,1,101,10.605,111.605,MBR,4-26-2021
64049690045,270031,4-26-2012,4,1,3,683,215.145,2264.145,Flagship store,4-26-2021
77188597551,273091,4-26-2012,11,6,2,895,187.95,1977.95,TeleShop,4-26-2021
90036727077,272752,4-26-2012,12,6,3,438,137.97,1451.97,e-Shop,4-26-2021
63314547725,268408,4-26-2012,1,1,1,806,84.63,890.63,Flagship store,4-26-2021
88580511420,269531,4-26-2012,1,2,-1,-1057,110.985,-1167.985,MBR,4-26-2021
94033312891,269008,4-26-2012,7,5,5,746,391.65,4121.65,MBR,4-26-2021
60304118846,269223,4-25-2012,4,3,-5,-416,218.4,-2298.4,e-Shop,4-25-2021
13656658142,275190,4-25-2012,10,5,4,168,70.56,742.56,e-Shop,4-25-2021
30920681441,273264,4-25-2012,2,6,1,1010,106.05,1116.05,TeleShop,4-25-2021
27496562445,275243,4-25-2012,12,5,3,888,279.72,2943.72,TeleShop,4-25-2021
63080480075,272286,4-25-2012,5,3,-3,-805,253.575,-2668.575,e-Shop,4-25-2021
36402272683,270759,4-25-2012,2,6,1,843,88.515,931.515,e-Shop,4-25-2021
2708222214,272255,4-25-2012,10,5,2,193,40.53,426.53,MBR,4-25-2021
57250412491,268472,4-25-2012,2,6,-4,-342,143.64,-1511.64,TeleShop,4-25-2021
24419339570,268470,4-25-2012,10,5,5,343,180.075,1895.075,MBR,4-25-2021
8057047638,272006,4-25-2012,1,4,5,823,432.075,4547.075,MBR,4-25-2021
61830820859,273318,4-25-2012,12,6,4,862,362.04,3810.04,e-Shop,4-25-2021
36886091807,273481,4-25-2012,10,6,1,465,48.825,513.825,TeleShop,4-25-2021
58101054975,274852,4-25-2012,9,3,-4,-235,98.7,-1038.7,Flagship store,4-25-2021
60938752097,270856,4-25-2012,11,5,1,1360,142.8,1502.8,TeleShop,4-25-2021
156697409,268633,4-25-2012,12,5,-5,-1139,597.975,-6292.975,e-Shop,4-25-2021
946546319,273745,4-25-2012,11,6,2,647,135.87,1429.87,TeleShop,4-25-2021
55418525944,268936,4-25-2012,2,6,3,281,88.515,931.515,e-Shop,4-25-2021
44021214508,274192,4-25-2012,2,6,1,654,68.67,722.67,e-Shop,4-25-2021
34495124412,274809,4-25-2012,10,5,3,673,211.995,2230.995,e-Shop,4-25-2021
23778966263,273757,4-25-2012,12,6,5,1280,672,7072,e-Shop,4-25-2021
3733651451,272301,4-25-2012,4,1,3,1482,466.83,4912.83,Flagship store,4-25-2021
